recid,eqid,station_latitude,station_longitude,scaled_deltaW
774,118,36.765,-121.446,-2.2870587642925395
775,118,36.848,-121.397,0.6322089887085915
776,118,36.85,-121.4,0.0478602106355614
777,118,36.888,-121.413,0.3060418003128319
778,118,37.172,-122.01,-0.2586155088095216
780,118,37.529,-122.361,-0.571092334732703
781,118,36.597,-121.897,-0.6970993351482524
782,118,37.813,-122.314,2.555562569439719
783,118,37.806,-122.267,1.975732381718828
784,118,38.043,-122.797,2.435897520089818
785,118,37.453,-122.112,-0.0670514470822826
786,118,37.42,-122.21,0.5934364118083951
789,118,37.935,-122.342,1.1310609774812368
790,118,36.753,-121.395,-1.404784655004565
791,118,37.728,-122.385,0.0869820451292063
792,118,37.778,-122.513,0.9584867506523423
793,118,37.74,-122.432,1.014466876687521
795,118,37.792,-122.457,1.90081667062144
797,118,37.803,-122.408,0.0181962408531691
798,118,37.622,-122.398,2.041511338810537
799,118,36.671,-121.642,-1.5992999191183424
800,118,37.21,-121.803,-0.1213420286397938
801,118,37.255,-122.031,-0.7264400045853803
802,118,37.262,-122.009,-1.134617116663024
805,118,37.402,-122.025,-0.3943539088775438
806,118,37.597,-121.88,-0.8543133014111999
808,118,37.001,-122.062,0.7265637223895421
809,118,37.001,-122.06,1.11623585871698
810,118,36.972,-121.995,0.9942803696463146
811,118,37.429,-122.258,-1.375452975304345
812,118,37.807,-122.361,-0.0061489565780646
831,125,34.56,-115.743,0.910881369275806
832,125,33.817,-117.951,-0.1344611415319915
833,125,34.127,-118.059,-0.7910473764922911
834,125,34.13,-118.036,0.3930328257551342
835,125,35.271,-116.066,0.8097476228814745
836,125,34.1,-117.974,-0.4523230354646894
837,125,34.887,-117.047,-0.4486040165676082
838,125,33.965,-118.158,-0.067830010943012
839,125,34.286,-118.225,-0.0301631292303734
840,125,35.002,-117.65,0.9024449810653026
841,125,33.916,-117.896,-0.0410608833881432
842,125,33.847,-118.018,0.1416680710997024
843,125,34.168,-118.331,1.0985988150273094
844,125,34.15,-118.696,-0.8702870882067488
845,125,34.358,-118.571,0.2441135373775013
846,125,33.899,-118.196,1.2103173636540412
847,125,34.851,-116.858,0.5743497748777282
848,125,34.087,-117.915,0.1783045890600088
849,125,33.962,-116.509,-1.0374805994947394
850,125,33.924,-118.167,0.4474742759867039
851,125,34.15,-117.939,-1.148510366099542
852,125,34.093,-118.019,-0.1343704282853853
853,125,33.869,-117.709,0.2209199597326459
854,125,35.268,-116.684,0.5047219178540737
855,125,33.719,-117.937,0.987996135100344
856,125,34.2,-118.231,0.721368473632925
857,125,34.137,-117.883,0.2375268200827197
858,125,33.99,-117.943,0.3484234632981979
859,125,33.729,-116.979,-0.2079361582206073
860,125,33.727,-118.044,0.9144977837526368
861,125,33.717,-116.155,-0.1651342040081135
862,125,33.905,-118.279,0.4384408013019745
863,125,34.13,-116.314,-0.8132072858059036
864,125,33.929,-118.26,0.4994231023441373
865,125,34.004,-118.23,0.0653736013578702
866,125,34.115,-118.244,0.2267955895392703
867,125,34.111,-118.189,-0.2864455295400462
868,125,34.082,-118.298,0.066492044271031
869,125,34.037,-118.178,0.682238783628018
